firm_id,firm_name,city,county,state,practice_areas,year_founded,estimated_attorney_count,phone,website,verified_source,avvo_rating,google_rating,firm_type,status
CA-000481,"Murphy, Chen & Morris",Davis,Yolo,CA,Employment Law; HR Compliance,2011,7,(562) 555-1481,https://murphychenandmorris.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Small Firm (2-10),ACTIVE
CA-000482,Peterson-White LLC,Davis,Yolo,CA,Real Estate; Property Law,2012,84,(323) 555-1482,https://petersonwhitellc.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Large (50-200),ACTIVE
CA-000483,Howard & Adams PLLC,Davis,Yolo,CA,Family Law; Divorce; Custody,2013,1,(661) 555-1483,https://howardandadamspllc.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Solo Practice,ACTIVE
CA-000484,Brown Law Group,Davis,Yolo,CA,Criminal Law; White Collar Crime,2014,27,(831) 555-1484,https://brownlawgroup.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Mid-Size (11-50),ACTIVE
CA-000485,The Davis Attorneys,Davis,Yolo,CA,Immigration Law; Visa Matters,2015,5,(415) 555-1485,https://thedavisattorneys.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Boutique,ACTIVE
CA-000486,"Lopez, Reed & Phillips",Davis,Yolo,CA,Bankruptcy; Debt Relief,2016,9,(805) 555-1486,https://lopezreedandphillips.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Small Firm (2-10),ACTIVE
CA-000487,Kim-Brown Counsel,Davis,Yolo,CA,Environmental Law; Compliance,2017,192,(760) 555-1487,https://kimbrowncounsel.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Large (50-200),ACTIVE
CA-000488,Jackson & Martinez Law Firm,Davis,Yolo,CA,Estate Planning; Probate,2018,1,(858) 555-1488,https://jacksonandmartinezlawfirm.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Solo Practice,ACTIVE
CA-000489,Moore Partners,Davis,Yolo,CA,Securities Law; Compliance; Enforcement,2019,38,(714) 555-1489,https://moorepartners.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Mid-Size (11-50),ACTIVE
CA-000490,Lee & Davis Law Group,Walnut Creek,Contra Costa,CA,Family Law; Divorce; Custody,2020,1,(661) 555-1490,https://leeanddavislawgroup.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Solo Practice,ACTIVE
CA-000491,Taylor Attorneys,Walnut Creek,Contra Costa,CA,Criminal Law; White Collar Crime,2021,46,(831) 555-1491,https://taylorattorneys.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Mid-Size (11-50),ACTIVE
CA-000492,The Harris Associates,Walnut Creek,Contra Costa,CA,Immigration Law; Visa Matters,2022,3,(415) 555-1492,https://theharrisassociates.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Boutique,ACTIVE
CA-000493,"Green, Green & Green",Walnut Creek,Contra Costa,CA,Bankruptcy; Debt Relief,2023,3,(805) 555-1493,https://greengreenandgreen.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Small Firm (2-10),ACTIVE
CA-000494,Roberts-Campbell PLLC,Walnut Creek,Contra Costa,CA,Environmental Law; Compliance,2024,70,(760) 555-1494,https://robertscampbellpllc.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Large (50-200),ACTIVE
CA-000495,Evans & Morris Partners,Walnut Creek,Contra Costa,CA,Estate Planning; Probate,1970,1,(858) 555-1495,https://evansandmorrispartners.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Solo Practice,ACTIVE
CA-000496,Morris LLP,Walnut Creek,Contra Costa,CA,Securities Law; Compliance; Enforcement,1971,20,(714) 555-1496,https://morrisllp.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Mid-Size (11-50),ACTIVE
CA-000497,The Morgan Legal,Walnut Creek,Contra Costa,CA,Entertainment Law; Media & Broadcasting,1972,11,(213) 555-1497,https://themorganlegal.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Boutique,ACTIVE
CA-000498,"Bell, Rodriguez & Thomas",Walnut Creek,Contra Costa,CA,Healthcare Law; Medical Malpractice,1973,2,(818) 555-1498,https://bellrodriguezandthomas.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Small Firm (2-10),ACTIVE
CA-000499,Williams-Chen Law Firm,Walnut Creek,Contra Costa,CA,Personal Injury; Wrongful Death,1974,145,(559) 555-1499,https://williamschenlawfirm.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Large (50-200),ACTIVE
CA-000500,Miller & White Law Group,Walnut Creek,Contra Costa,CA,Corporate Law; Business Formation,1975,1,(510) 555-1500,https://millerandwhitelawgroup.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Solo Practice,ACTIVE
CA-000501,Hernandez Attorneys,Walnut Creek,Contra Costa,CA,Intellectual Property; Patent Law,1976,48,(650) 555-1501,https://hernandezattorneys.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Mid-Size (11-50),ACTIVE
CA-000502,The Chen Associates,Walnut Creek,Contra Costa,CA,Litigation; Civil Litigation; Trial Law,1977,11,(909) 555-1502,https://thechenassociates.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Boutique,ACTIVE
CA-000503,"Thomas, Murphy & Lopez",Walnut Creek,Contra Costa,CA,Employment Law; HR Compliance,1978,4,(619) 555-1503,https://thomasmurphyandlopez.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Small Firm (2-10),ACTIVE
CA-000504,The Rodriguez Counsel,Concord,Contra Costa,CA,Entertainment Law; Media & Broadcasting,1979,9,(213) 555-1504,https://therodriguezcounsel.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Boutique,ACTIVE
CA-000505,"Gonzalez, Reeves & Lee",Concord,Contra Costa,CA,Healthcare Law; Medical Malpractice,1980,4,(818) 555-1505,https://gonzalezreevesandlee.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Small Firm (2-10),ACTIVE
CA-000506,Anderson-Peterson Partners,Concord,Contra Costa,CA,Personal Injury; Wrongful Death,1981,61,(559) 555-1506,https://andersonpetersonpartners.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Large (50-200),ACTIVE
CA-000507,White & Johnson Attorneys,Concord,Contra Costa,CA,Corporate Law; Business Formation,1982,1,(510) 555-1507,https://whiteandjohnsonattorneys.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Solo Practice,ACTIVE
CA-000508,Young Associates,Concord,Contra Costa,CA,Intellectual Property; Patent Law,1983,30,(650) 555-1508,https://youngassociates.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Mid-Size (11-50),ACTIVE
CA-000509,The Carter LLC,Concord,Contra Costa,CA,Litigation; Civil Litigation; Trial Law,1984,8,(909) 555-1509,https://thecarterllc.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Boutique,ACTIVE
CA-000510,"Parker, Jackson & Miller",Concord,Contra Costa,CA,Employment Law; HR Compliance,1985,2,(619) 555-1510,https://parkerjacksonandmiller.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Small Firm (2-10),ACTIVE
CA-000511,Reeves-Green Law Group,Concord,Contra Costa,CA,Real Estate; Property Law,1986,142,(949) 555-1511,https://reevesgreenlawgroup.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Large (50-200),ACTIVE
CA-000512,Rogers & Campbell LLP,Concord,Contra Costa,CA,Family Law; Divorce; Custody,1987,1,(562) 555-1512,https://rogersandcampbellllp.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Solo Practice,ACTIVE
CA-000513,Reed Legal,Concord,Contra Costa,CA,Criminal Law; White Collar Crime,1988,24,(323) 555-1513,https://reedlegal.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Mid-Size (11-50),ACTIVE
CA-000514,The Johnson Counsel,Concord,Contra Costa,CA,Immigration Law; Visa Matters,1989,13,(661) 555-1514,https://thejohnsoncounsel.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Boutique,ACTIVE
CA-000515,"Garcia, Williams & Howard",Concord,Contra Costa,CA,Bankruptcy; Debt Relief,1990,5,(831) 555-1515,https://garciawilliamsandhoward.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Small Firm (2-10),ACTIVE
CA-000516,Martinez-Rodriguez Partners,Concord,Contra Costa,CA,Environmental Law; Compliance,1991,77,(415) 555-1516,https://martinezrodriguezpartners.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Large (50-200),ACTIVE
CA-000517,Lee & Chen Attorneys,Concord,Contra Costa,CA,Estate Planning; Probate,1992,1,(805) 555-1517,https://leeandchenattorneys.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Solo Practice,ACTIVE
CA-000518,Brown-Miller Attorneys,San Mateo,San Mateo,CA,Real Estate; Property Law,1993,141,(949) 555-1518,https://brownmillerattorneys.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Large (50-200),ACTIVE
CA-000519,Davis & Gonzalez Legal,San Mateo,San Mateo,CA,Family Law; Divorce; Custody,1994,1,(562) 555-1519,https://davisandgonzalezlegal.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Solo Practice,ACTIVE
CA-000520,Lopez Counsel,San Mateo,San Mateo,CA,Criminal Law; White Collar Crime,1995,46,(323) 555-1520,https://lopezcounsel.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Mid-Size (11-50),ACTIVE
CA-000521,The Kim PLLC,San Mateo,San Mateo,CA,Immigration Law; Visa Matters,1996,9,(661) 555-1521,https://thekimpllc.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Boutique,ACTIVE
CA-000522,"Jackson, Phillips & Morgan",San Mateo,San Mateo,CA,Bankruptcy; Debt Relief,1997,4,(831) 555-1522,https://jacksonphillipsandmorgan.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Small Firm (2-10),ACTIVE
CA-000523,Moore-Reeves LLP,San Mateo,San Mateo,CA,Environmental Law; Compliance,1998,111,(415) 555-1523,https://moorereevesllp.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Large (50-200),ACTIVE
CA-000524,Nelson & Peterson Associates,San Mateo,San Mateo,CA,Estate Planning; Probate,1999,1,(805) 555-1524,https://nelsonandpetersonassociates.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Solo Practice,ACTIVE
CA-000525,Campbell LLC,San Mateo,San Mateo,CA,Securities Law; Compliance; Enforcement,2000,21,(760) 555-1525,https://campbellllc.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Mid-Size (11-50),ACTIVE
CA-000526,The Collins Law Firm,San Mateo,San Mateo,CA,Entertainment Law; Media & Broadcasting,2001,15,(858) 555-1526,https://thecollinslawfirm.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Boutique,ACTIVE
CA-000527,"Cook, Lee & Edwards",San Mateo,San Mateo,CA,Healthcare Law; Medical Malpractice,2002,4,(714) 555-1527,https://cookleeandedwards.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Small Firm (2-10),ACTIVE
CA-000528,Cooper-Jackson Attorneys,San Mateo,San Mateo,CA,Personal Injury; Wrongful Death,2003,156,(213) 555-1528,https://cooperjacksonattorneys.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Large (50-200),ACTIVE
CA-000529,Smith & Green Legal,San Mateo,San Mateo,CA,Corporate Law; Business Formation,2004,1,(818) 555-1529,https://smithandgreenlegal.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Solo Practice,ACTIVE
CA-000530,Jones Counsel,San Mateo,San Mateo,CA,Intellectual Property; Patent Law,2005,12,(559) 555-1530,https://jonescounsel.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Mid-Size (11-50),ACTIVE
CA-000531,The Rodriguez PLLC,San Mateo,San Mateo,CA,Litigation; Civil Litigation; Trial Law,2006,5,(510) 555-1531,https://therodriguezpllc.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Boutique,ACTIVE
CA-000532,Bell Law Firm,Menlo Park,San Mateo,CA,Securities Law; Compliance; Enforcement,2007,32,(760) 555-1532,https://belllawfirm.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Mid-Size (11-50),ACTIVE
CA-000533,The Williams Partners,Menlo Park,San Mateo,CA,Entertainment Law; Media & Broadcasting,2008,15,(858) 555-1533,https://thewilliamspartners.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Boutique,ACTIVE
CA-000534,"Miller, Morgan & Roberts",Menlo Park,San Mateo,CA,Healthcare Law; Medical Malpractice,2009,8,(714) 555-1534,https://millermorganandroberts.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Small Firm (2-10),ACTIVE
CA-000535,Hernandez-Smith Associates,Menlo Park,San Mateo,CA,Personal Injury; Wrongful Death,2010,114,(213) 555-1535,https://hernandezsmithassociates.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Large (50-200),ACTIVE
CA-000536,Chen & Miller Counsel,Menlo Park,San Mateo,CA,Corporate Law; Business Formation,2011,1,(818) 555-1536,https://chenandmillercounsel.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Solo Practice,ACTIVE
CA-000537,Thomas PLLC,Menlo Park,San Mateo,CA,Intellectual Property; Patent Law,2012,28,(559) 555-1537,https://thomaspllc.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Mid-Size (11-50),ACTIVE
CA-000538,The Martin Law Group,Menlo Park,San Mateo,CA,Litigation; Civil Litigation; Trial Law,2013,5,(510) 555-1538,https://themartinlawgroup.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Boutique,ACTIVE
CA-000539,"Adams, Young & Martin",Menlo Park,San Mateo,CA,Employment Law; HR Compliance,2014,3,(650) 555-1539,https://adamsyoungandmartin.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Small Firm (2-10),ACTIVE
CA-000540,Phillips-Phillips Legal,Menlo Park,San Mateo,CA,Real Estate; Property Law,2015,148,(909) 555-1540,https://phillipsphillipslegal.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Large (50-200),ACTIVE
CA-000541,Edwards & Reeves LLC,Menlo Park,San Mateo,CA,Family Law; Divorce; Custody,2016,1,(619) 555-1541,https://edwardsandreevesllc.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Solo Practice,ACTIVE
CA-000542,Murphy Law Firm,Menlo Park,San Mateo,CA,Criminal Law; White Collar Crime,2017,13,(949) 555-1542,https://murphylawfirm.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Mid-Size (11-50),ACTIVE
CA-000543,The Peterson Partners,Menlo Park,San Mateo,CA,Immigration Law; Visa Matters,2018,10,(562) 555-1543,https://thepetersonpartners.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Boutique,ACTIVE
CA-000544,"Howard, Davis & Kim",Menlo Park,San Mateo,CA,Bankruptcy; Debt Relief,2019,5,(323) 555-1544,https://howarddavisandkim.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Small Firm (2-10),ACTIVE
CA-000545,Brown-Lee Associates,Menlo Park,San Mateo,CA,Environmental Law; Compliance,2020,102,(661) 555-1545,https://brownleeassociates.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Large (50-200),ACTIVE
CA-000546,"Rogers, Garcia & Taylor",Malibu,Los Angeles,CA,Employment Law; HR Compliance,2021,9,(650) 555-1546,https://rogersgarciaandtaylor.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Small Firm (2-10),ACTIVE
CA-000547,Reed-Lopez Counsel,Malibu,Los Angeles,CA,Real Estate; Property Law,2022,140,(909) 555-1547,https://reedlopezcounsel.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Large (50-200),ACTIVE
CA-000548,Johnson & Taylor Law Firm,Malibu,Los Angeles,CA,Family Law; Divorce; Custody,2023,1,(619) 555-1548,https://johnsonandtaylorlawfirm.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Solo Practice,ACTIVE
CA-000549,Garcia Partners,Malibu,Los Angeles,CA,Criminal Law; White Collar Crime,2024,30,(949) 555-1549,https://garciapartners.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Mid-Size (11-50),ACTIVE
CA-000550,The Martinez LLP,Malibu,Los Angeles,CA,Immigration Law; Visa Matters,1970,15,(562) 555-1550,https://themartinezllp.com,California Secretary of State + State Bar Aggregation,7.5,4.0,Boutique,ACTIVE
CA-000551,"Lee, Collins & Hernandez",Malibu,Los Angeles,CA,Bankruptcy; Debt Relief,1971,5,(323) 555-1551,https://leecollinsandhernandez.com,California Secretary of State + State Bar Aggregation,7.6,4.1,Small Firm (2-10),ACTIVE
CA-000552,Taylor-Morgan LLC,Malibu,Los Angeles,CA,Environmental Law; Compliance,1972,108,(661) 555-1552,https://taylormorganllc.com,California Secretary of State + State Bar Aggregation,7.7,4.2,Large (50-200),ACTIVE
CA-000553,Harris & Smith PLLC,Malibu,Los Angeles,CA,Estate Planning; Probate,1973,1,(831) 555-1553,https://harrisandsmithpllc.com,California Secretary of State + State Bar Aggregation,7.8,4.3,Solo Practice,ACTIVE
CA-000554,Green Law Group,Malibu,Los Angeles,CA,Securities Law; Compliance; Enforcement,1974,12,(415) 555-1554,https://greenlawgroup.com,California Secretary of State + State Bar Aggregation,7.9,4.4,Mid-Size (11-50),ACTIVE
CA-000555,The Roberts Attorneys,Malibu,Los Angeles,CA,Entertainment Law; Media & Broadcasting,1975,13,(805) 555-1555,https://therobertsattorneys.com,California Secretary of State + State Bar Aggregation,8.0,4.5,Boutique,ACTIVE
CA-000556,"Evans, Thomas & Brown",Malibu,Los Angeles,CA,Healthcare Law; Medical Malpractice,1976,5,(760) 555-1556,https://evansthomasandbrown.com,California Secretary of State + State Bar Aggregation,8.1,4.6,Small Firm (2-10),ACTIVE
CA-000557,Morris-Young Counsel,Malibu,Los Angeles,CA,Personal Injury; Wrongful Death,1977,153,(858) 555-1557,https://morrisyoungcounsel.com,California Secretary of State + State Bar Aggregation,8.2,4.7,Large (50-200),ACTIVE
CA-000558,Morgan & Phillips Law Firm,Malibu,Los Angeles,CA,Corporate Law; Business Formation,1978,1,(714) 555-1558,https://morganandphillipslawfirm.com,California Secretary of State + State Bar Aggregation,8.3,4.8,Solo Practice,ACTIVE
CA-000559,Bell Partners,Malibu,Los Angeles,CA,Intellectual Property; Patent Law,1979,32,(213) 555-1559,https://bellpartners.com,California Secretary of State + State Bar Aggregation,8.4,4.9,Mid-Size (11-50),ACTIVE
CA-000560,Collins & Carter Law Group,Santa Monica,Los Angeles,CA,Estate Planning; Probate,1980,1,(831) 555-1560,https://collinsandcarterlawgroup.com,California Secretary of State + State Bar Aggregation,8.5,4.0,Solo Practice,ACTIVE
CA-000561,Cook Attorneys,Santa Monica,Los Angeles,CA,Securities Law; Compliance; Enforcement,1981,28,(415) 555-1561,https://cookattorneys.com,California Secretary of State + State Bar Aggregation,8.6,4.1,Mid-Size (11-50),ACTIVE
CA-000562,The Cooper Associates,Santa Monica,Los Angeles,CA,Entertainment Law; Media & Broadcasting,1982,4,(805) 555-1562,https://thecooperassociates.com,California Secretary of State + State Bar Aggregation,8.7,4.2,Boutique,ACTIVE
CA-000563,"Smith, Howard & Bell",Santa Monica,Los Angeles,CA,Healthcare Law; Medical Malpractice,1983,6,(760) 555-1563,https://smithhowardandbell.com,California Secretary of State + State Bar Aggregation,8.8,4.3,Small Firm (2-10),ACTIVE
CA-000564,Jones-Garcia PLLC,Santa Monica,Los Angeles,CA,Personal Injury; Wrongful Death,1984,140,(858) 555-1564,https://jonesgarciapllc.com,California Secretary of State + State Bar Aggregation,8.9,4.4,Large (50-200),ACTIVE
CA-000565,Rodriguez & Lopez Partners,Santa Monica,Los Angeles,CA,Corporate Law; Business Formation,1985,1,(714) 555-1565,https://rodriguezandlopezpartners.com,California Secretary of State + State Bar Aggregation,9.0,4.5,Solo Practice,ACTIVE
CA-000566,Gonzalez LLP,Santa Monica,Los Angeles,CA,Intellectual Property; Patent Law,1986,43,(213) 555-1566,https://gonzalezllp.com,California Secretary of State + State Bar Aggregation,9.1,4.6,Mid-Size (11-50),ACTIVE
CA-000567,The Anderson Legal,Santa Monica,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,1987,9,(818) 555-1567,https://theandersonlegal.com,California Secretary of State + State Bar Aggregation,9.2,4.7,Boutique,ACTIVE
CA-000568,"White, Roberts & Murphy",Santa Monica,Los Angeles,CA,Employment Law; HR Compliance,1988,10,(559) 555-1568,https://whiterobertsandmurphy.com,California Secretary of State + State Bar Aggregation,9.3,4.8,Small Firm (2-10),ACTIVE
CA-000569,Young-Collins Law Firm,Santa Monica,Los Angeles,CA,Real Estate; Property Law,1989,135,(510) 555-1569,https://youngcollinslawfirm.com,California Secretary of State + State Bar Aggregation,9.4,4.9,Large (50-200),ACTIVE
CA-000570,Carter & Morgan Law Group,Santa Monica,Los Angeles,CA,Family Law; Divorce; Custody,1990,1,(650) 555-1570,https://carterandmorganlawgroup.com,California Secretary of State + State Bar Aggregation,9.5,4.0,Solo Practice,ACTIVE
CA-000571,Parker Attorneys,Santa Monica,Los Angeles,CA,Criminal Law; White Collar Crime,1991,12,(909) 555-1571,https://parkerattorneys.com,California Secretary of State + State Bar Aggregation,9.6,4.1,Mid-Size (11-50),ACTIVE
CA-000572,The Reeves Associates,Santa Monica,Los Angeles,CA,Immigration Law; Visa Matters,1992,4,(619) 555-1572,https://thereevesassociates.com,California Secretary of State + State Bar Aggregation,9.7,4.2,Boutique,ACTIVE
CA-000573,"Rogers, Gonzalez & Campbell",Santa Monica,Los Angeles,CA,Bankruptcy; Debt Relief,1993,6,(949) 555-1573,https://rogersgonzalezandcampbell.com,California Secretary of State + State Bar Aggregation,9.8,4.3,Small Firm (2-10),ACTIVE
CA-000574,The Phillips Counsel,Beverly Hills,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,1994,5,(818) 555-1574,https://thephillipscounsel.com,California Secretary of State + State Bar Aggregation,9.9,4.4,Boutique,ACTIVE
CA-000575,"Edwards, Hernandez & Evans",Beverly Hills,Los Angeles,CA,Employment Law; HR Compliance,1995,6,(559) 555-1575,https://edwardshernandezandevans.com,California Secretary of State + State Bar Aggregation,7.5,4.5,Small Firm (2-10),ACTIVE
CA-000576,Murphy-Anderson Partners,Beverly Hills,Los Angeles,CA,Real Estate; Property Law,1996,60,(510) 555-1576,https://murphyandersonpartners.com,California Secretary of State + State Bar Aggregation,7.6,4.6,Large (50-200),ACTIVE
CA-000577,Peterson & Martin Attorneys,Beverly Hills,Los Angeles,CA,Family Law; Divorce; Custody,1997,1,(650) 555-1577,https://petersonandmartinattorneys.com,California Secretary of State + State Bar Aggregation,7.7,4.7,Solo Practice,ACTIVE
CA-000578,Howard Associates,Beverly Hills,Los Angeles,CA,Criminal Law; White Collar Crime,1998,17,(909) 555-1578,https://howardassociates.com,California Secretary of State + State Bar Aggregation,7.8,4.8,Mid-Size (11-50),ACTIVE
CA-000579,The Brown LLC,Beverly Hills,Los Angeles,CA,Immigration Law; Visa Matters,1999,12,(619) 555-1579,https://thebrownllc.com,California Secretary of State + State Bar Aggregation,7.9,4.9,Boutique,ACTIVE
CA-000580,"Davis, Rogers & Adams",Beverly Hills,Los Angeles,CA,Bankruptcy; Debt Relief,2000,8,(949) 555-1580,https://davisrogersandadams.com,California Secretary of State + State Bar Aggregation,8.0,4.0,Small Firm (2-10),ACTIVE
CA-000581,Lopez-Howard Law Group,Beverly Hills,Los Angeles,CA,Environmental Law; Compliance,2001,139,(562) 555-1581,https://lopezhowardlawgroup.com,California Secretary of State + State Bar Aggregation,8.1,4.1,Large (50-200),ACTIVE
CA-000582,Kim & Garcia LLP,Beverly Hills,Los Angeles,CA,Estate Planning; Probate,2002,1,(323) 555-1582,https://kimandgarciallp.com,California Secretary of State + State Bar Aggregation,8.2,4.2,Solo Practice,ACTIVE
CA-000583,Jackson Legal,Beverly Hills,Los Angeles,CA,Securities Law; Compliance; Enforcement,2003,31,(661) 555-1583,https://jacksonlegal.com,California Secretary of State + State Bar Aggregation,8.3,4.3,Mid-Size (11-50),ACTIVE
CA-000584,The Moore Counsel,Beverly Hills,Los Angeles,CA,Entertainment Law; Media & Broadcasting,2004,9,(831) 555-1584,https://themoorecounsel.com,California Secretary of State + State Bar Aggregation,8.4,4.4,Boutique,ACTIVE
CA-000585,"Nelson, Moore & Jackson",Beverly Hills,Los Angeles,CA,Healthcare Law; Medical Malpractice,2005,10,(415) 555-1585,https://nelsonmooreandjackson.com,California Secretary of State + State Bar Aggregation,8.5,4.5,Small Firm (2-10),ACTIVE
CA-000586,Campbell-Roberts Partners,Beverly Hills,Los Angeles,CA,Personal Injury; Wrongful Death,2006,80,(805) 555-1586,https://campbellrobertspartners.com,California Secretary of State + State Bar Aggregation,8.6,4.6,Large (50-200),ACTIVE
CA-000587,Collins & Collins Attorneys,Beverly Hills,Los Angeles,CA,Corporate Law; Business Formation,2007,1,(760) 555-1587,https://collinsandcollinsattorneys.com,California Secretary of State + State Bar Aggregation,8.7,4.7,Solo Practice,ACTIVE
CA-000588,Green-Nelson Attorneys,West Hollywood,Los Angeles,CA,Environmental Law; Compliance,2008,149,(562) 555-1588,https://greennelsonattorneys.com,California Secretary of State + State Bar Aggregation,8.8,4.8,Large (50-200),ACTIVE
CA-000589,Roberts & Evans Legal,West Hollywood,Los Angeles,CA,Estate Planning; Probate,2009,1,(323) 555-1589,https://robertsandevanslegal.com,California Secretary of State + State Bar Aggregation,8.9,4.9,Solo Practice,ACTIVE
CA-000590,Evans Counsel,West Hollywood,Los Angeles,CA,Securities Law; Compliance; Enforcement,2010,47,(661) 555-1590,https://evanscounsel.com,California Secretary of State + State Bar Aggregation,9.0,4.0,Mid-Size (11-50),ACTIVE
CA-000591,The Morris PLLC,West Hollywood,Los Angeles,CA,Entertainment Law; Media & Broadcasting,2011,6,(831) 555-1591,https://themorrispllc.com,California Secretary of State + State Bar Aggregation,9.1,4.1,Boutique,ACTIVE
CA-000592,"Morgan, Jones & Chen",West Hollywood,Los Angeles,CA,Healthcare Law; Medical Malpractice,2012,6,(415) 555-1592,https://morganjonesandchen.com,California Secretary of State + State Bar Aggregation,9.2,4.2,Small Firm (2-10),ACTIVE
CA-000593,Bell-Hernandez LLP,West Hollywood,Los Angeles,CA,Personal Injury; Wrongful Death,2013,62,(805) 555-1593,https://bellhernandezllp.com,California Secretary of State + State Bar Aggregation,9.3,4.3,Large (50-200),ACTIVE
CA-000594,Williams & Anderson Associates,West Hollywood,Los Angeles,CA,Corporate Law; Business Formation,2014,1,(760) 555-1594,https://williamsandandersonassociates.com,California Secretary of State + State Bar Aggregation,9.4,4.4,Solo Practice,ACTIVE
CA-000595,Miller LLC,West Hollywood,Los Angeles,CA,Intellectual Property; Patent Law,2015,38,(858) 555-1595,https://millerllc.com,California Secretary of State + State Bar Aggregation,9.5,4.5,Mid-Size (11-50),ACTIVE
CA-000596,The Hernandez Law Firm,West Hollywood,Los Angeles,CA,Litigation; Civil Litigation; Trial Law,2016,3,(714) 555-1596,https://thehernandezlawfirm.com,California Secretary of State + State Bar Aggregation,9.6,4.6,Boutique,ACTIVE
CA-000597,"Chen, Edwards & Davis",West Hollywood,Los Angeles,CA,Employment Law; HR Compliance,2017,10,(213) 555-1597,https://chenedwardsanddavis.com,California Secretary of State + State Bar Aggregation,9.7,4.7,Small Firm (2-10),ACTIVE
CA-000598,Thomas-Rogers Attorneys,West Hollywood,Los Angeles,CA,Real Estate; Property Law,2018,188,(818) 555-1598,https://thomasrogersattorneys.com,California Secretary of State + State Bar Aggregation,9.8,4.8,Large (50-200),ACTIVE
CA-000599,Martin & Howard Legal,West Hollywood,Los Angeles,CA,Family Law; Divorce; Custody,2019,1,(559) 555-1599,https://martinandhowardlegal.com,California Secretary of State + State Bar Aggregation,9.9,4.9,Solo Practice,ACTIVE
